statename	STATEFIP	YEAR	_TYPE_	_FREQ_	smartphonepct	comppct	broadbandpct	intpct	agepct
			0	24854083	0.8705736187	0.8372327092	0.8434588941	0.8916869697	41.390592322
			1	1192738	0.8563478018	0.7864852476	0.7952955035	0.8546313167	41.581130139
			1	3646219	0.907744964	0.8716400328	0.8665466522	0.919858772	40.215773929
			1	122422	0.8897672129	0.8566114983	0.8974766699	0.9046515679	41.629568215
			1	1515049	0.8782157092	0.8551052648	0.8789296746	0.901665898	44.770237794
			1	756659	0.8746708161	0.8224206529	0.8484227856	0.8779285399	40.257688073
			1	114810	0.8951593861	0.8674880447	0.895902239	0.9210348623	41.931809076
			1	1914050	0.8632757956	0.8323028225	0.8205741398	0.8901944528	41.119645777
			1	588419	0.8463414775	0.8038846881	0.8234031533	0.8720966789	41.351502926
			1	339047	0.8449538184	0.7533491624	0.8003603128	0.8323691687	41.612481455
			1	3144389	0.8596681124	0.8402453331	0.824723947	0.891886194	42.025099312
			1	3696141	0.863895643	0.8463944204	0.8782592973	0.8945191815	41.645566011
			1	1549287	0.8572709438	0.8188537942	0.8260477782	0.8832215962	41.612455923
			1	1027508	0.8222907326	0.8302375237	0.8760416327	0.8809326571	42.943011636
			1	81798	0.8560812431	0.8572051709	0.9106835323	0.9114917916	42.793417932
			1	448605	0.8487672252	0.7967594989	0.8299879365	0.8586594992	42.21724234
			1	2529908	0.8831691523	0.8026705079	0.8004399505	0.8729545995	39.752799311
			1	241732	0.9292747833	0.9201393352	0.854359538	0.9463953658	34.921193719
			1	707335	0.8789887415	0.8695962422	0.8555203157	0.9091298039	41.056281677
			1	1237967	0.8586606781	0.8561468247	0.8302836513	0.9026884291	41.996471635
		2013	2	3132795		0.8411141553	0.8723256245	0.8378205143	40.458839152
		2014	2	3132610		0.8370055805	0.8694795904	0.8488852382	40.823441156
		2015	2	3147005		0.8377581337	0.868854713	0.8628841071	41.083592495
		2016	2	3156487	0.8060876757	0.8301569004	0.8291343039	0.8933943756	41.311650262
		2017	2	3190040	0.8608726292	0.8330793974	0.8274365238	0.9089637343	41.287229
		2018	2	3214539	0.8819384371	0.8337215426	0.8231025968	0.919646894	41.634480403
		2019	2	3239553	0.8981562914	0.8356587199	0.8259065165	0.9280701709	42.224377252
		2020	2	2641054	0.9127384957	0.8523195098	0.8395099051	0.9403223514	42.433971059
		2013	3	150707		0.7901910588	0.8472808495	0.7849036335	40.495358543
		2013	3	459892		0.8681737161	0.8931894235	0.8676030593	39.178215755
		2013	3	15339		0.8527018569	0.9288493127	0.846442729	40.943477411
		2013	3	191034		0.8539957701	0.9145595858	0.8499297741	43.732864307
		2013	3	96568		0.8271808979	0.8868774506	0.8216138047	39.101255074
		2013	3	14286		0.8833555654	0.9209493063	0.8762412924	40.917891642
		2013	3	242036		0.841269429	0.8437914476	0.835785364	40.215534053
		2013	3	74366		0.8179397476	0.8567563615	0.8141013838	40.584971627
		2013	3	44627		0.7613379219	0.862479945	0.7625165001	40.496896498
		2013	3	396629		0.8469000287	0.850911389	0.8393269302	41.143771635
		2013	3	468264		0.8498297573	0.9106062112	0.847573312	40.685856696
		2013	3	194711		0.8268334865	0.8499820858	0.8266119008	40.850470698
		2013	3	128382		0.8380749053	0.9109628531	0.8332257584	42.069822872
		2013	3	10618		0.8727162612	0.9537565383	0.8751387908	41.842154831
		2013	3	55945		0.801595534	0.8603843832	0.7958055938	41.409616588
		2013	3	318747		0.8072551003	0.8223512918	0.8104005263	38.849758586
		2013	3	28967		0.9207484082	0.8436972715	0.9082630811	33.858666759
		2013	3	89432		0.8739299059	0.8802288927	0.8666934683	40.215672243
		2013	3	152245		0.8591973175	0.8437523661	0.8514673245	41.245807744
		2014	3	150126		0.7829901372	0.8316551028	0.7983501439	41.028755845
		2014	3	461467		0.8673856863	0.8847247659	0.8837310873	39.496761415
		2014	3	15531		0.8509270028	0.9187323241	0.8669357597	40.946043397
		2014	3	192673		0.8531224467	0.9122535323	0.8607357946	44.096500288
		2014	3	97519		0.8176515535	0.8820282151	0.8318248835	39.353490089
		2014	3	14322		0.8816559283	0.9197142371	0.8940976079	40.874109761
		2014	3	240626		0.8343463655	0.8419874688	0.8470604639	40.664832562
		2014	3	73670		0.8073887682	0.849153008	0.8207709024	40.97145378
		2014	3	43908		0.7559476843	0.8464150451	0.7719436674	40.888949622
		2014	3	393386		0.8416459287	0.85322531	0.8502500609	41.543471298
		2014	3	468585		0.8480973545	0.9107848658	0.8562609854	41.012853591
		2014	3	194097		0.8218122385	0.8446840981	0.8391358232	41.19400609
		2014	3	127859		0.8320718388	0.9084502714	0.8408442054	42.491338115
		2014	3	10803		0.8481452093	0.9413292409	0.8715532632	41.807090623
		2014	3	55987		0.7920076943	0.8635431772	0.7993625768	41.903531177
		2014	3	320437		0.8009225374	0.8219061166	0.8191976266	39.210409534
		2014	3	28666		0.9193183857	0.8509074668	0.9194618834	34.652829136
		2014	3	89763		0.8726066017	0.8765063602	0.8775637261	40.455432639
		2014	3	153185		0.858489215	0.8462025681	0.8628127579	41.570121095
		2015	3	150714		0.78492456	0.8219405926	0.8185185444	41.366276524
		2015	3	464300		0.8684997065	0.8813079574	0.895882857	39.836627181
		2015	3	15627		0.8564824257	0.9200162404	0.873886736	41.157547834
		2015	3	194548		0.8535974157	0.9141475599	0.8773208268	44.390325267
		2015	3	97854		0.8213619903	0.8817917876	0.843626117	39.938265171
		2015	3	14124		0.8764415157	0.9191746952	0.9072936948	41.121566129
		2015	3	240312		0.8366313952	0.8410069612	0.8616952111	40.781975099
		2015	3	73523		0.8065474482	0.8526378207	0.8400310006	41.362185983
		2015	3	43892		0.757981142	0.8469225383	0.7938065381	41.360316231
		2015	3	395022		0.843082235	0.8527238519	0.8621284033	41.753307411
		2015	3	468137		0.8472119701	0.9127100849	0.8691500508	41.305634889
		2015	3	195366		0.8226528613	0.8428022043	0.8558943505	41.272754727
		2015	3	128145		0.8360545461	0.9112178353	0.8526807959	42.673377814
		2015	3	10563		0.8651053385	0.9356136821	0.8922069953	42.550127805
		2015	3	56765		0.7989855099	0.8642289425	0.8190888238	41.995772043
		2015	3	324773		0.7991521834	0.8211559522	0.8331514903	39.473887916
		2015	3	29290		0.9108174184	0.8341424592	0.9269744535	35.017753499
		2015	3	89798		0.8683414364	0.8821656932	0.8863408949	40.77384797
		2015	3	154252		0.8611201497	0.8497907413	0.8787046829	41.700133548
		2016	3	152471	0.7894943781	0.7767745051	0.7750721216	0.8576877975	41.355720104
		2016	3	466263	0.8535366769	0.8652938739	0.8528057343	0.921132722	40.15194
		2016	3	15519	0.8273144658	0.8457479614	0.8833346331	0.9033783321	41.608028868
		2016	3	196828	0.8095129541	0.8484522364	0.8590412909	0.9023098496	44.721284573
		2016	3	98064	0.8142989985	0.8130591392	0.8313101508	0.882801227	40.264133627
		2016	3	14247	0.8388223924	0.8667757044	0.8819148046	0.9185190692	41.622727592
		2016	3	240657	0.7933113892	0.8270330991	0.8096077214	0.8945287669	41.091304221
		2016	3	73329	0.7707179539	0.7969561402	0.8114536252	0.8749946056	41.271120566
		2016	3	43598	0.7786829927	0.7442875048	0.7822191797	0.8356151176	41.968897656
		2016	3	394324	0.7915285126	0.8342846897	0.8115139824	0.8944409209	41.917763058
		2016	3	469633	0.8019832309	0.840373393	0.8612461459	0.8942023477	41.554092238
		2016	3	194717	0.7854382556	0.8090673575	0.8158544167	0.8835870035	41.64986108
		2016	3	127270	0.747730004	0.8231406062	0.8620632955	0.8822856857	42.670126503
		2016	3	10338	0.7890958277	0.84684216	0.9007597896	0.90916658	43.21861095
		2016	3	57130	0.7773124039	0.7883392946	0.8090137339	0.8605978613	42.131086995
		2016	3	327653	0.8234638898	0.7922754512	0.7845997223	0.8746129292	39.636609462
		2016	3	29828	0.8703215055	0.9153878203	0.8527605021	0.9484410805	34.739573555
		2016	3	89957	0.8179614777	0.8660851238	0.8443612971	0.9105204613	41.09949198
		2016	3	154661	0.7862872977	0.8516338323	0.8250413071	0.9062278241	41.891918454
		2017	3	153275	0.8412099336	0.7795878595	0.7689442402	0.8740796146	41.613048442
		2017	3	469153	0.9010829842	0.8701221143	0.8550355113	0.9367902665	40.187629622
		2017	3	15508	0.8850708467	0.8443425286	0.8833752573	0.9237456363	41.579507351
		2017	3	199644	0.8694937541	0.852744122	0.8599341254	0.9178172255	44.665184028
		2017	3	99799	0.8648413323	0.8172147915	0.8196786185	0.8985785471	40.320884979
		2017	3	14433	0.8822534383	0.8515849084	0.8749083802	0.9281459145	41.641931684
		2017	3	242478	0.8520404191	0.828011316	0.8083399337	0.9074219865	40.998408103
		2017	3	74583	0.8310032546	0.7940851847	0.8072755926	0.886925145	41.142793934
		2017	3	44024	0.8299904489	0.7481852913	0.7697947214	0.8566141356	41.40989006
		2017	3	397691	0.8490137034	0.8367854821	0.8086024141	0.9095472454	41.783676271
		2017	3	474511	0.8544330974	0.8437116816	0.8607646336	0.9098219147	41.63587567
		2017	3	197166	0.8440878018	0.8111354411	0.814095625	0.9001495407	41.566502338
		2017	3	127433	0.8111616591	0.825517839	0.8596996483	0.8965738473	42.681824959
		2017	3	10516	0.8566911465	0.858119135	0.8923318738	0.9252345981	42.353081019
		2017	3	58319	0.8316461667	0.7888139037	0.808361254	0.876220021	42.02323428
		2017	3	332417	0.8757060374	0.7974927827	0.7829958264	0.8953966361	39.641299934
		2017	3	30904	0.9246478873	0.918175721	0.8524859458	0.9526827632	34.703015791
		2017	3	90762	0.8723100329	0.8647032181	0.8406363239	0.9238157177	40.882153324
		2017	3	157424	0.8483765781	0.8534835998	0.8238077634	0.9184935282	41.867459854
		2018	3	154981	0.8651773786	0.7836327508	0.7663831054	0.8907516293	41.804034043
		2018	3	471032	0.9182110842	0.8708491925	0.8521928971	0.9447944828	40.548134734
		2018	3	15672	0.8959549342	0.8483779015	0.8708456973	0.9284647753	42.056661562
		2018	3	202160	0.8934697625	0.8556044931	0.8566538664	0.9294010253	45.088083696
		2018	3	100855	0.8880521723	0.820257325	0.8195608595	0.9098114267	40.626146448
		2018	3	14400	0.9032759003	0.8523996155	0.8796901477	0.9358130592	42.397430556
		2018	3	243209	0.8770904235	0.8270064188	0.8018941435	0.9171671046	41.282871933
		2018	3	75042	0.8575824423	0.7968976128	0.801715069	0.9038934397	41.371258762
		2018	3	43589	0.8527910225	0.7471704474	0.7674233373	0.8727785002	41.764344215
		2018	3	400324	0.8701612435	0.8348190032	0.8025708616	0.919164614	42.316196381
		2018	3	477357	0.8741860204	0.843676246	0.8542467446	0.9184554936	41.99133772
		2018	3	198851	0.8688128517	0.8145789401	0.8109200492	0.9129534063	41.691346787
		2018	3	129066	0.8326326787	0.8271453605	0.8511118511	0.906904807	43.123208281
		2018	3	10489	0.8642000615	0.8476990878	0.8838118646	0.9332786717	43.228429784
		2018	3	58804	0.8622849327	0.7951191419	0.8063432528	0.8977575409	42.270185702
		2018	3	336050	0.8944796582	0.7981211044	0.7821864246	0.9086117083	39.938744234
		2018	3	31603	0.9410007223	0.9235997111	0.8579567434	0.9648039924	35.02540898
		2018	3	91191	0.8902134738	0.8668214583	0.8373601591	0.932908234	41.31289272
		2018	3	159864	0.8692954206	0.8494423062	0.816507799	0.9258699238	42.123523745
		2019	3	156866	0.8896046008	0.7883317358	0.7714407127	0.9034459183	42.453890582
		2019	3	472811	0.9306560714	0.8761841835	0.8547628705	0.9527519905	41.096943599
		2019	3	15908	0.915034849	0.8751410554	0.8853293199	0.9455692001	42.325433744
		2019	3	205294	0.9103210683	0.8565137093	0.8555244871	0.9376128914	45.886499362
		2019	3	101652	0.9016170283	0.8256228859	0.8339368024	0.9172819899	41.269812694
		2019	3	14228	0.9194535682	0.8595103016	0.8878001767	0.9464765602	43.66790835
		2019	3	242533	0.8894272291	0.8234877535	0.8020508163	0.9235369814	41.951256118
		2019	3	75346	0.8770639636	0.7953303041	0.8010910288	0.9115693813	41.953746715
		2019	3	43896	0.8782756312	0.7485893267	0.7634807655	0.8837748661	42.650719883
		2019	3	404097	0.8866663535	0.8343276026	0.8065605972	0.9253723943	42.772564508
		2019	3	481013	0.8899680547	0.8436539949	0.8560478374	0.9281668844	42.445786289
		2019	3	199461	0.8873800232	0.8144130366	0.8126196932	0.9198396794	42.313820747
		2019	3	129194	0.8495402459	0.8219960136	0.8494184075	0.91151887	43.89906652
		2019	3	10447	0.8823346787	0.8554279209	0.8844399956	0.9463934596	43.967263329
		2019	3	60021	0.8836171297	0.7995852883	0.8122633614	0.9074806263	43.109878209
		2019	3	341191	0.9103263608	0.8065253831	0.7895343086	0.9210890294	40.608313232
		2019	3	32371	0.9497299543	0.9231727973	0.8599335278	0.9713975264	35.370794847
		2019	3	91481	0.9054223882	0.8671439936	0.8385403586	0.9359413372	41.814879592
		2019	3	161743	0.8886365695	0.8517979375	0.8180753823	0.9348821863	42.627359453
		2020	3	123598	0.9053252895	0.810398484	0.7968108145	0.9184776939	42.689274907
		2020	3	381301	0.9415980716	0.8901175636	0.8633016575	0.9627114762	41.408509288
		2020	3	13318	0.9317843559	0.8831652059	0.8973725974	0.9553497602	42.520348401
		2020	3	132868	0.921694146	0.8728658462	0.8682310152	0.9495611716	45.817043984
		2020	3	64348	0.920296256	0.845756608	0.8441193963	0.9349901474	41.565005905
		2020	3	14770	0.9312694845	0.8683390125	0.8872093915	0.9607772058	43.167975626
		2020	3	222199	0.9087057346	0.8416783419	0.8224314286	0.9387023528	42.038825557
		2020	3	68560	0.8989628744	0.8174249697	0.8167238809	0.9284871186	42.209407818
		2020	3	31513	0.9028953074	0.7675711588	0.7763209857	0.9066368278	42.685304478
		2020	3	362916	0.9045624222	0.8514131658	0.8197593267	0.9382739823	43.033996848
		2020	3	388641	0.9066946726	0.8568022018	0.8667586773	0.9399006051	42.681472104
		2020	3	174918	0.9058044117	0.8322527466	0.8238236284	0.9318553695	42.425107765
		2020	3	130159	0.869455311	0.8379359501	0.8644253709	0.9229710914	43.908327507
		2020	3	8024	0.899319342	0.8658536585	0.8944108761	0.9524957459	43.63272682
		2020	3	45634	0.8981745101	0.8134794363	0.830802545	0.9202813599	42.981242056
		2020	3	228640	0.9235830744	0.8278304436	0.8115653912	0.9345716206	40.946728481
		2020	3	30103	0.958385395	0.9293002915	0.8792049489	0.9735179786	35.916287413
		2020	3	74951	0.9155460236	0.8791299559	0.8496379362	0.9445571528	42.038158263
		2020	3	144593	0.90278217	0.8652967869	0.8241591188	0.9425400631	42.960786483
Alabama	1		4	374532	0.8348059878	0.7549454782	0.7793948625	0.8369545356	42.640554078
Alaska	2		4	53397	0.8967661692	0.7772646249	0.7286745808	0.8546831956	36.100623631
Arizona	4		4	531064	0.8749686843	0.8311048057	0.8377718078	0.8804123385	41.263045509
Arkansas	5		4	233745	0.8389848442	0.7371501721	0.731007283	0.8240445464	41.85826007
California	6		4	2935205	0.9109202877	0.8672355471	0.8630642923	0.9175296856	39.991212539
Colorado	8		4	430164	0.9055299185	0.894542315	0.8572936994	0.9308428078	40.170527985
Connecticut	9		4	280850	0.8772834013	0.8827161197	0.9176076675	0.9274797711	42.631999288
Delaware	10		4	70973	0.8770561342	0.8524611778	0.8908393397	0.9090536185	43.957702225
District of Columbia	11		4	51449	0.9085865811	0.8626987538	0.9073675353	0.898195101	38.417947871
Florida	12		4	1515049	0.8782157092	0.8551052648	0.8789296746	0.901665898	44.770237794
Georgia	13		4	756659	0.8746708161	0.8224206529	0.8484227856	0.8779285399	40.257688073
Hawaii	15		4	114810	0.8951593861	0.8674880447	0.895902239	0.9210348623	41.931809076
Idaho	16		4	129161	0.8709259143	0.85802834	0.7588376301	0.900306724	39.95739426
Illinois	17		4	1002237	0.8753075766	0.8421624411	0.8384103424	0.8991128238	41.165714297
Indiana	18		4	524436	0.8477220605	0.8080901114	0.8097744811	0.8722636269	40.869911677
Iowa	19		4	258216	0.8439365837	0.8296424243	0.8029159098	0.8864571396	42.029409487
Kansas	20		4	233681	0.8614262444	0.8293546054	0.8152365703	0.8864277321	41.240704208
Kentucky	21		4	354738	0.8362640961	0.7870817891	0.8289545292	0.862642261	41.424490751
Louisiana	22		4	339047	0.8449538184	0.7533491624	0.8003603128	0.8323691687	41.612481455
Maine	23		4	103811	0.8002833795	0.8497184529	0.8503777013	0.8878324461	45.415331709
Maryland	24		4	465508	0.8935166937	0.8853967409	0.8934042404	0.9245520085	41.287576153
Massachusetts	25		4	541464	0.8794849957	0.8875013465	0.9167853295	0.9293796356	41.64960182
Michigan	26		4	792561	0.8506977508	0.8263066671	0.7887391283	0.8835356781	42.575633926
Minnesota	27		4	441941	0.8651199237	0.8627236443	0.7949477324	0.9052570988	41.929090082
Mississippi	28		4	225295	0.833385389	0.7077782878	0.7051631033	0.7953567829	41.342439912
Missouri	29		4	491995	0.8485892615	0.8080503361	0.7857254926	0.8698586451	41.756219067
Montana	30		4	81814	0.8107906414	0.8328400661	0.7770375103	0.8720195769	43.087063339
Nebraska	31		4	154491	0.8536371414	0.8391185701	0.8222990193	0.8910151453	40.999190891
Nevada	32		4	217608	0.8916363582	0.8467951789	0.8585784722	0.9021972964	41.088898386
New Hampshire	33		4	107672	0.8566180528	0.9029657555	0.9028267979	0.9353301901	43.700507096
New Jersey	34		4	686838	0.8931069352	0.8858487884	0.9176852187	0.9259613938	41.664976312
New Mexico	35		4	150560	0.803196476	0.7286616433	0.7676999617	0.7764992132	41.757106801
New York	36		4	1540585	0.8567782107	0.8503624637	0.883375791	0.8977990325	41.552029911
North Carolina	37		4	776076	0.8606932708	0.8206730619	0.8633534383	0.8764313907	41.815983228
North Dakota	38		4	62311	0.8401845973	0.8359798181	0.8707239459	0.8875989268	41.347916098
Ohio	39		4	931377	0.8465530578	0.8235017911	0.8578805081	0.8865144792	41.931156771
Oklahoma	40		4	299140	0.8626391729	0.7367531083	0.6949985389	0.8289946714	39.867814401
Oregon	41		4	318770	0.8830691079	0.8814160283	0.84421893	0.9238949008	42.318486683
Pennsylvania	42		4	1027508	0.8222907326	0.8302375237	0.8760416327	0.8809326571	42.943011636
Rhode Island	44		4	81798	0.8560812431	0.8572051709	0.9106835323	0.9114917916	42.793417932
South Carolina	45		4	377799	0.8534630459	0.7943477992	0.8289946232	0.8577463049	42.532714486
South Dakota	46		4	70806	0.8241184566	0.809635124	0.8352400685	0.8635348768	40.533980171
Tennessee	47		4	515914	0.8465950856	0.7862400981	0.8159691259	0.8570083234	41.743724729
Texas	48		4	2013994	0.8925290233	0.8068707562	0.7965702973	0.8770310845	39.242794666
Utah	49		4	241732	0.9292747833	0.9201393352	0.854359538	0.9463953658	34.921193719
Vermont	50		4	51259	0.8023166794	0.873643879	0.8629522742	0.9077108885	44.131528122
Virginia	51		4	656076	0.884990802	0.8692829525	0.854952682	0.9092396288	40.816013694
Washington	53		4	578631	0.9000918473	0.8934293787	0.8700098036	0.9336203862	41.048925827
West Virginia	54		4	140688	0.7858589081	0.7678377264	0.846110568	0.844362791	43.92196918
Wisconsin	55		4	472511	0.8279580565	0.83698108	0.7787849221	0.8824819206	42.727333332
Wyoming	56		4	46137	0.8611472331	0.8504069415	0.779991135	0.8966615098	40.523571103
Alabama	1		5	374532	0.8348059878	0.7549454782	0.7793948625	0.8369545356	42.640554078
Alaska	2		5	53397	0.8967661692	0.7772646249	0.7286745808	0.8546831956	36.100623631
Arizona	4		5	531064	0.8749686843	0.8311048057	0.8377718078	0.8804123385	41.263045509
Arkansas	5		5	233745	0.8389848442	0.7371501721	0.731007283	0.8240445464	41.85826007
California	6		5	2935205	0.9109202877	0.8672355471	0.8630642923	0.9175296856	39.991212539
Colorado	8		5	430164	0.9055299185	0.894542315	0.8572936994	0.9308428078	40.170527985
Connecticut	9		5	280850	0.8772834013	0.8827161197	0.9176076675	0.9274797711	42.631999288
Delaware	10		5	70973	0.8770561342	0.8524611778	0.8908393397	0.9090536185	43.957702225
District of Columbia	11		5	51449	0.9085865811	0.8626987538	0.9073675353	0.898195101	38.417947871
Florida	12		5	1515049	0.8782157092	0.8551052648	0.8789296746	0.901665898	44.770237794
Georgia	13		5	756659	0.8746708161	0.8224206529	0.8484227856	0.8779285399	40.257688073
Hawaii	15		5	114810	0.8951593861	0.8674880447	0.895902239	0.9210348623	41.931809076
Idaho	16		5	129161	0.8709259143	0.85802834	0.7588376301	0.900306724	39.95739426
Illinois	17		5	1002237	0.8753075766	0.8421624411	0.8384103424	0.8991128238	41.165714297
Indiana	18		5	524436	0.8477220605	0.8080901114	0.8097744811	0.8722636269	40.869911677
Iowa	19		5	258216	0.8439365837	0.8296424243	0.8029159098	0.8864571396	42.029409487
Kansas	20		5	233681	0.8614262444	0.8293546054	0.8152365703	0.8864277321	41.240704208
Kentucky	21		5	354738	0.8362640961	0.7870817891	0.8289545292	0.862642261	41.424490751
Louisiana	22		5	339047	0.8449538184	0.7533491624	0.8003603128	0.8323691687	41.612481455
Maine	23		5	103811	0.8002833795	0.8497184529	0.8503777013	0.8878324461	45.415331709
Maryland	24		5	465508	0.8935166937	0.8853967409	0.8934042404	0.9245520085	41.287576153
Massachusetts	25		5	541464	0.8794849957	0.8875013465	0.9167853295	0.9293796356	41.64960182
Michigan	26		5	792561	0.8506977508	0.8263066671	0.7887391283	0.8835356781	42.575633926
Minnesota	27		5	441941	0.8651199237	0.8627236443	0.7949477324	0.9052570988	41.929090082
Mississippi	28		5	225295	0.833385389	0.7077782878	0.7051631033	0.7953567829	41.342439912
Missouri	29		5	491995	0.8485892615	0.8080503361	0.7857254926	0.8698586451	41.756219067
Montana	30		5	81814	0.8107906414	0.8328400661	0.7770375103	0.8720195769	43.087063339
Nebraska	31		5	154491	0.8536371414	0.8391185701	0.8222990193	0.8910151453	40.999190891
Nevada	32		5	217608	0.8916363582	0.8467951789	0.8585784722	0.9021972964	41.088898386
New Hampshire	33		5	107672	0.8566180528	0.9029657555	0.9028267979	0.9353301901	43.700507096
New Jersey	34		5	686838	0.8931069352	0.8858487884	0.9176852187	0.9259613938	41.664976312
New Mexico	35		5	150560	0.803196476	0.7286616433	0.7676999617	0.7764992132	41.757106801
New York	36		5	1540585	0.8567782107	0.8503624637	0.883375791	0.8977990325	41.552029911
North Carolina	37		5	776076	0.8606932708	0.8206730619	0.8633534383	0.8764313907	41.815983228
North Dakota	38		5	62311	0.8401845973	0.8359798181	0.8707239459	0.8875989268	41.347916098
Ohio	39		5	931377	0.8465530578	0.8235017911	0.8578805081	0.8865144792	41.931156771
Oklahoma	40		5	299140	0.8626391729	0.7367531083	0.6949985389	0.8289946714	39.867814401
Oregon	41		5	318770	0.8830691079	0.8814160283	0.84421893	0.9238949008	42.318486683
Pennsylvania	42		5	1027508	0.8222907326	0.8302375237	0.8760416327	0.8809326571	42.943011636
Rhode Island	44		5	81798	0.8560812431	0.8572051709	0.9106835323	0.9114917916	42.793417932
South Carolina	45		5	377799	0.8534630459	0.7943477992	0.8289946232	0.8577463049	42.532714486
South Dakota	46		5	70806	0.8241184566	0.809635124	0.8352400685	0.8635348768	40.533980171
Tennessee	47		5	515914	0.8465950856	0.7862400981	0.8159691259	0.8570083234	41.743724729
Texas	48		5	2013994	0.8925290233	0.8068707562	0.7965702973	0.8770310845	39.242794666
Utah	49		5	241732	0.9292747833	0.9201393352	0.854359538	0.9463953658	34.921193719
Vermont	50		5	51259	0.8023166794	0.873643879	0.8629522742	0.9077108885	44.131528122
Virginia	51		5	656076	0.884990802	0.8692829525	0.854952682	0.9092396288	40.816013694
Washington	53		5	578631	0.9000918473	0.8934293787	0.8700098036	0.9336203862	41.048925827
West Virginia	54		5	140688	0.7858589081	0.7678377264	0.846110568	0.844362791	43.92196918
Wisconsin	55		5	472511	0.8279580565	0.83698108	0.7787849221	0.8824819206	42.727333332
Wyoming	56		5	46137	0.8611472331	0.8504069415	0.779991135	0.8966615098	40.523571103
Alabama	1	2013	6	47836		0.7664762742	0.8418641827	0.7625219684	41.633497784
Alabama	1	2014	6	47793		0.7537938596	0.8294030617	0.7695833333	42.221538719
Alabama	1	2015	6	47476		0.7551589762	0.8261038418	0.7893454964	42.635184093
Alabama	1	2016	6	47659	0.7648797054	0.745606104	0.7588949917	0.8415330672	42.542751631
Alabama	1	2017	6	47645	0.8173427253	0.7445845386	0.7483053965	0.863912381	42.679462693
Alabama	1	2018	6	47777	0.8411784105	0.7488842476	0.7433501078	0.8810377047	42.777570798
Alabama	1	2019	6	48928	0.8685245268	0.7521969876	0.7377537946	0.8923529791	43.420618051
Alabama	1	2020	6	39418	0.8919668343	0.7770830502	0.7727328544	0.9075982058	43.314069714
Alaska	2	2013	6	6748		0.806446516	0.8035301534	0.7865381577	34.644190871
Alaska	2	2014	6	6787		0.7933049108	0.7562893082	0.8332543818	34.845734492
Alaska	2	2015	6	6619		0.8024049399	0.7287473129	0.8570035749	36.002417284
Alaska	2	2016	6	6815	0.849479331	0.7574944778	0.7087433762	0.8572104765	35.074688188
Alaska	2	2017	6	6746	0.8838359662	0.7466092229	0.7150903088	0.8488910164	35.940853839
Alaska	2	2018	6	6711	0.9006793918	0.7665803947	0.7331270547	0.8723714008	37.077931754
Alaska	2	2019	6	6663	0.9215334421	0.7445350734	0.6830433951	0.8719412724	37.051928561
Alaska	2	2020	6	6308	0.9330967169	0.8026619343	0.7076740506	0.9181898846	38.346544071
Arizona	4	2013	6	66532		0.8235878356	0.8749466496	0.8176286043	39.860608429
Arizona	4	2014	6	66177		0.8191919192	0.8628657941	0.8313762626	40.443719117
Arizona	4	2015	6	67014		0.8222197902	0.8506312573	0.8522693516	40.690930253
Arizona	4	2016	6	68398	0.8099463602	0.8233256705	0.8198069869	0.8829731801	41.010438902
Arizona	4	2017	6	68863	0.8610117371	0.8272009012	0.8128928088	0.8968472651	41.39985188
Arizona	4	2018	6	69990	0.8838716437	0.832624899	0.8171372734	0.9085820337	41.700742963
Arizona	4	2019	6	70872	0.9109521205	0.842170616	0.8286404913	0.9239752251	42.347951236
Arizona	4	2020	6	53218	0.9176329228	0.8654250526	0.848023317	0.9367577851	42.882802811
Arkansas	5	2013	6	29591		0.7495281171	0.7963165858	0.7468926956	41.4169511
Arkansas	5	2014	6	29369		0.7461160346	0.7749296495	0.7624053676	41.834825837
Arkansas	5	2015	6	29605		0.744017094	0.7641528306	0.7801282051	42.059348083
Arkansas	5	2016	6	29599	0.7681469592	0.7232031389	0.7035835085	0.8250757981	41.688469205
Arkansas	5	2017	6	30021	0.8241117821	0.7326920376	0.7042098303	0.8432804381	41.684221045
Arkansas	5	2018	6	30503	0.8521676101	0.7288416402	0.6860296854	0.8688043628	41.555978101
Arkansas	5	2019	6	30403	0.866786741	0.7297287936	0.7038279639	0.8799141007	42.328947801
Arkansas	5	2020	6	24654	0.8929941361	0.7452052379	0.740906093	0.8959481504	42.383710554
California	6	2013	6	371403		0.8625459984	0.8929571069	0.8623970044	38.90982033
California	6	2014	6	372553		0.8621615342	0.8831967483	0.8798696664	39.228493664
California	6	2015	6	374943		0.8629484819	0.8780835527	0.8925478724	39.591676602
California	6	2016	6	376035	0.8575961216	0.8612820648	0.8480992692	0.9188232716	39.918161873
California	6	2017	6	377575	0.9044130661	0.8660593792	0.8507537931	0.9359167939	39.979792094
California	6	2018	6	378817	0.9217002299	0.8676140634	0.8473198489	0.9441979088	40.371144906
California	6	2019	6	380091	0.9334366303	0.8722111874	0.8507861395	0.9516317353	40.860457101
California	6	2020	6	303788	0.9441097923	0.8869980364	0.8585487081	0.9625730216	41.285054051
Colorado	8	2013	6	52107		0.89456	0.8545186157	0.88784	39.49663193
Colorado	8	2014	6	52929		0.8907362953	0.8519233389	0.8983511078	39.5216422
Colorado	8	2015	6	53570		0.8933247853	0.8623118018	0.9091580215	39.885738286
Colorado	8	2016	6	54571	0.8521516667	0.886555424	0.8525709498	0.934247203	40.051290979
